ramp,lane,time_30,queue_count_max,queue_len_max
S35_O,0,0 days 14:57:00,1,21.29264952
S40_O,0,0 days 14:57:00,1,21.91600968
S45_O,0,0 days 14:57:00,1,36.25327996
S45_O,1,0 days 14:57:00,2,48.09711236
S48_O,0,0 days 14:57:00,1,22.27688451
S50_O,0,0 days 14:57:00,1,21.62073357
S50_O,1,0 days 14:57:00,1,19.68503797
S53_O,0,0 days 14:57:00,1,34.15354204
S53_O,1,0 days 14:57:00,1,23.29396144
S58_O,0,0 days 14:57:00,9,277.0013079
S58_O,1,0 days 14:57:00,6,183.9894996
S59_O,0,0 days 14:57:00,1,20.80052374
S59_O,1,0 days 14:57:00,0,0.0
S64_O,0,0 days 14:57:00,1,22.37532704
S64_O,1,0 days 14:57:00,0,0.0
S66_O,0,0 days 14:57:00,2,49.08131003
S66_O,1,0 days 14:57:00,1,31.52881603
S26_O,0,0 days 14:57:30,1,20.40682279
S26_O,1,0 days 14:57:30,1,22.21128479
S30_O,0,0 days 14:57:30,2,50.29527406
S30_O,1,0 days 14:57:30,0,0.0
S33_O,0,0 days 14:57:30,0,0.0
S33_O,1,0 days 14:57:30,0,0.0
S35_O,0,0 days 14:57:30,1,19.81627152
S40_O,0,0 days 14:57:30,1,20.34120648
S40_O,1,0 days 14:57:30,2,50.26246022
S45_O,0,0 days 14:57:30,1,20.76771516
S45_O,1,0 days 14:57:30,1,19.81627156
S50_O,0,0 days 14:57:30,2,50.78740117
S50_O,1,0 days 14:57:30,2,49.11417277
S53_O,0,0 days 14:57:30,2,49.40944804
S53_O,1,0 days 14:57:30,2,47.63779444
S58_O,0,0 days 14:57:30,9,279.3307043
S58_O,1,0 days 14:57:30,6,195.0787388
S59_O,0,0 days 14:57:30,1,19.91469694
S59_O,1,0 days 14:57:30,1,19.68503814
S64_O,0,0 days 14:57:30,1,22.11285984
S66_O,0,0 days 14:57:30,2,53.74010283
S66_O,1,0 days 14:57:30,2,52.42776683
S26_O,0,0 days 14:58:00,1,20.93175719
